ï»¿Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link,Category
perumahan,Komplek perumahan,Rumah Panggung,"2884+6GQ, Poigar II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.0161958,124.306098,https://maps.google.com/?cid=0x0:0x956bccb3d11a9650,,
perumahan,Komplek perumahan,TAMBAYONG KANSIL,"486V+G3G, Boyonpante, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.11131,124.3427055,https://maps.google.com/?cid=0x0:0x8c2c7f74b6dabbaa,,
perumahan,Komplek perumahan,Edmart Tumanken home,"38XW+HMW, Jl. Gamel, Ongkaw II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.09911,124.346172,https://maps.google.com/?cid=0x0:0x26cc77dc4615285a,,
perumahan,Perhimpunan Pengembang Perumahan,Karundeng datau,"38VR+53J, Unnamed Road, Ongkaw I, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.092958,124.3401416,https://maps.google.com/?cid=0x0:0x273791d427e1bd2a,,
perumahan,Komplek perumahan,EÂ² home,"483W+MW5, Ongkaw II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.1041304,124.3473661,https://maps.google.com/?cid=0x0:0xefa9c003a100b021,,
perumahan,perumahan,Kec. Tareran,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2295372,124.7372988,https://maps.google.com/?cid=0x0:0xac5d2c923abab162,,
perumahan,Komplek perumahan,Wuwuk kecamatan tareran,"6PQ2+9VX, Wuwuk, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2384878,124.7022382,https://maps.google.com/?cid=0x0:0xd8a528456052a917,,
perumahan,perumahan,House of Rori Mangimbulude,"6PRM+232, Wiau Lapi, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.240022,124.7326398,https://maps.google.com/?cid=0x0:0x97222d40b6039d5f,,
perumahan,perumahan,Vell,"6P48+QJ4, Tumaluntung, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2068786,124.7165736,https://maps.google.com/?cid=0x0:0x6a2f3725b5697f46,,
perumahan,Perhimpunan Pengembang Perumahan,Karundeng Woran Residance,"6PMP+GFG, Lansot, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2338131,124.7362039,https://maps.google.com/?cid=0x0:0x6bfa07308fa1201,,
perumahan,Komplek perumahan,Rumah,"6PRJ+32W, Wiau Lapi, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85240331706.0,,,1.2402196,124.7302585,https://maps.google.com/?cid=0x0:0x4cdbca014e47a4c6,,
perumahan,Komplek perumahan,Rumah Maun Sinaulan,"6PRJ+3FJ, Wiau Lapi, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2402242,124.7311327,https://maps.google.com/?cid=0x0:0x7b9457f0d979eca7,,
perumahan,Komplek perumahan,Muka Rumah,"6P48+PXG, Tumaluntung, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2067825,124.7174171,https://maps.google.com/?cid=0x0:0x5db2529941102cb7,,
perumahan,Komplek perumahan,Tian room,"6PHM+C76, Rumoong Atas Dua, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2284709,124.7333159,https://maps.google.com/?cid=0x0:0xa8824a13596b487f,,
perumahan,perumahan,Kel. Tamboto Kowel,"Rumoong Atas, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara 95953","Kec. Tareran, Kabupaten Minahasa Selatan",SULAWESI UTARA,95953.0,Indonesia,895384905808.0,,,1.2301499,124.7358784,https://maps.google.com/?cid=0x0:0xdd88d2a4739ce304,,
perumahan,Komplek perumahan,Rumah,"6P59+67M, Tumaluntung, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2086483,124.7183925,https://maps.google.com/?cid=0x0:0x461e7e49bc195c7a,,
perumahan,Pembangunan Perumahan,Tumbel - Rumengan,"6P58+HGX, Tumaluntung, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2089845,124.7163582,https://maps.google.com/?cid=0x0:0x709c3ea1d3fdec26,,
perumahan,Komplek perumahan,Rfp,"6PHM+C76, Rumoong Atas Dua, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,88242680440.0,,,1.2285457,124.7331349,https://maps.google.com/?cid=0x0:0xe21313ba4c9c742c,,
perumahan,Komplek perumahan,LorTas,"6P58+7JV, Unnamed Road, Tumaluntung, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2082448,124.7165566,https://maps.google.com/?cid=0x0:0x2fd53c277da9c574,,
perumahan,Komplek perumahan,Pastori 3 GMIM,"6P59+75H, Tumaluntung, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2081942,124.7179919,https://maps.google.com/?cid=0x0:0x876f8d2e11981f69,,
perumahan,perumahan,Uit home,"6PJM+37X, Rumoong Atas Dua, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.230642,124.7336693,https://maps.google.com/?cid=0x0:0x27f1f738af237565,,
perumahan,Komplek perumahan,RUMAH KARINA AESPA,"6PGQ+W22, Rumoong Atas, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.227263,124.7375193,https://maps.google.com/?cid=0x0:0xb2405d89c7750064,,
perumahan,perumahan,Ka Ance L,"6PJM+852, Rumoong Atas Dua, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2308188,124.7328986,https://maps.google.com/?cid=0x0:0x8bcf7380a54a158f,,
perumahan,Komplek perumahan,Rumah Istimewa,"6PM4+5Q8, Wuwuk, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2329215,124.7069653,https://maps.google.com/?cid=0x0:0x8dbe180d481adc8a,,
perumahan,Komplek perumahan,Prilly Home,"6PRM+9GM, Wiau Lapi, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2407697,124.7335208,https://maps.google.com/?cid=0x0:0x87cf0893011bc7a9,,
perumahan,Komplek perumahan,Perumahan Tiga Berlian,"8VF3+7V5, Paslaten Satu, Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85298797832.0,,,1.3231343,124.8547331,https://maps.google.com/?cid=0x0:0xb424d39313e96126,,
perumahan,Komplek perumahan,Sembel Rumengan residence,"6PJ3+WXW, Jl. Tumpaan - Kawangkoan, Wuwuk, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.232354,124.7046246,https://maps.google.com/?cid=0x0:0xa79dba7027e6ea72,,
perumahan,Pembangunan Perumahan,Keluarga Karamoy Tawas,"6PGQ+R2M, Jl. Tumpaan - Kawangkoan, Rumoong Atas, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2270879,124.7375479,https://maps.google.com/?cid=0x0:0x9fb4b37c0e96109d,,
perumahan,Komplek perumahan,Jesika Tujuwale Residence,"6PM3+6F3, RT.Jaga/RW.3, Wuwuk, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara 95953","RT.Jaga/RW.3, Wuwuk, Kec. Tareran, Kabupaten Minahasa Selatan",SULAWESI UTARA,95953.0,Indonesia,,,,1.2328609,124.7035561,https://maps.google.com/?cid=0x0:0x66b5fe998b6479af,,
perumahan,Pembangunan Perumahan,LORONG 69,"6PJP+2G5, Rumoong Atas, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2300127,124.7363501,https://maps.google.com/?cid=0x0:0x7156fe0ad2d8ff0e,,
perumahan,perumahan,Kec. Tatapaan,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2864443,124.6016444,https://maps.google.com/?cid=0x0:0x2764afda0dd2b42d,,
perumahan,Komplek perumahan,"Wawona, Tatapaan","8H56+XCV, Wawona, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3099775,124.5610573,https://maps.google.com/?cid=0x0:0xdd2d7e489c187d1c,,
perumahan,Titik Pemandangan,Terung Relinquenda Tatapaan Indah,"7JQ4+W57, Paslaten, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2897761,124.6054345,https://maps.google.com/?cid=0x0:0x7fb70dfd7c9052a5,,
perumahan,Komplek perumahan,Paslaten1,"7JQ4+W57, Paslaten, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2897761,124.6054345,https://maps.google.com/?cid=0x0:0x98f92d680056c5c8,,
perumahan,Komplek perumahan,Perumahan Tiga Berlian,"8VF3+7V5, Paslaten Satu, Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85298797832.0,,,1.3231343,124.8547331,https://maps.google.com/?cid=0x0:0xb424d39313e96126,,
perumahan,Pembangunan Perumahan,Nobel Nachel Kambey,"7JP4+G2G, Paslaten, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2863089,124.6050802,https://maps.google.com/?cid=0x0:0x83379d32fb933c00,,
perumahan,Komplek perumahan,Paslaten satu,"7HWR+9JX, Paslaten Satu, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2959777,124.5915966,https://maps.google.com/?cid=0x0:0x26c42314ff3dcebc,,
perumahan,Komplek perumahan,Jln salunding,"8J4C+5RV, Sulu, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3054794,124.6220371,https://maps.google.com/?cid=0x0:0xd0a9062e5c8fd916,,
perumahan,Perhimpunan Pengembang Perumahan,Rumah Kel Regar Langi,"8H56+W4P, Wawona, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3098437,124.5603732,https://maps.google.com/?cid=0x0:0xdfeb168dd3210759,,
perumahan,Komplek perumahan,Nurliana A,"9HH4+4MF, Unnamed Road, Arakan, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3778133,124.5566637,https://maps.google.com/?cid=0x0:0xaf54c1096c3e38e0,,
perumahan,Komplek perumahan,Rumah Lian Kaligis,"7GHR+MFR, Popareng, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2786777,124.5418832,https://maps.google.com/?cid=0x0:0xeed50aede00f2498,,
perumahan,Pembangunan Perumahan,Intek home stay,"9H72+42M, Sondaken, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3628402,124.5500505,https://maps.google.com/?cid=0x0:0x153a574fbf9612c4,,
perumahan,perumahan,RUMAH (Wahyu Papeo),"7HC5+WRF, Bajo, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2723246,124.55954,https://maps.google.com/?cid=0x0:0xcfda1a7f33ef76dc,,
perumahan,Komplek perumahan,Ello pe rumah.,"7JM6+PCX, Sulu, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2843272,124.6111143,https://maps.google.com/?cid=0x0:0x807a9c786f6155f6,,
perumahan,Komplek perumahan,Rumah Gue,"9H2J+R6J, Rap-Rap, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3520836,124.5805247,https://maps.google.com/?cid=0x0:0x264c1b3fefa2a23b,,
perumahan,Komplek perumahan,Kel. Tendean-Mottoh,"7JGM+94V, Jl. Trans Sulawesi, Popontolen, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2755485,124.6328256,https://maps.google.com/?cid=0x0:0x81bc615a286b9c57,,
perumahan,Komplek perumahan,Popareng Lorong Karlota,"7GGV+GC4, Popareng, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2757865,124.5426467,https://maps.google.com/?cid=0x0:0xb9f172cefffe1052,,
perumahan,Pembangunan Perumahan,Sabuah Waraney,"7HPX+PM2, Paslaten Satu, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2872125,124.598929,https://maps.google.com/?cid=0x0:0xab7a1c3195fadc9c,,
perumahan,Komplek perumahan,Villya'el Residence,"9H2J+R6J, Rap-Rap, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3520836,124.5805247,https://maps.google.com/?cid=0x0:0xb275f82050b4ef08,,
perumahan,Komplek perumahan,Timoty msmbee,"9H2J+R6J, Rap-Rap, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3520836,124.5805247,https://maps.google.com/?cid=0x0:0xb53ce5961ae6f856,,
perumahan,Komplek perumahan,Kireyna's House,"7GHV+966, Popareng, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.278493,124.5431643,https://maps.google.com/?cid=0x0:0x367200dde561a343,,
perumahan,Kompleks Kondominium,"lorong kuala, LOKU.popareng","7GHR+H49, Popareng, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2789199,124.5403702,https://maps.google.com/?cid=0x0:0x24c992e56879189e,,
perumahan,Komplek perumahan,"Home Tamaweol-Tamusintang"" Family""","8G99+W5P, Wawontulap, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3198375,124.5179531,https://maps.google.com/?cid=0x0:0x710ad94db07e8112,,
perumahan,Sekolah Dasar,Rumah Dinas Guru (RDG) SD Inpres Sondaken,"9G6W+VXX, Jl. Kamboja, Sondaken, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.3622467,124.5474878,https://maps.google.com/?cid=0x0:0x54abed5bf96c5b9b,,
perumahan,Komplek perumahan,Balaati,"7JHQ+MFJ, Lelema, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.2789404,124.638599,https://maps.google.com/?cid=0x0:0xf82dc174ef57d002,,
perumahan,perumahan,Sulawesi Utara 95355,"Pakuweru, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.1636763,124.4326123,https://maps.google.com/?cid=0x0:0x19db91f9dd28ea10,,
perumahan,Kantor Perusahaan,Tenga,"5C7Q+VM5, Tenga, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82347579403.0,,,1.1646452,124.4392348,https://maps.google.com/?cid=0x0:0x2cab4ff3bb717756,,
perumahan,perumahan,Mondoringin-sahelangi,"5C7M+MCG, Jl. Desa Pakuweru, Pakuweru, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara 95355","Jl. Desa Pakuweru, Pakuweru, Kec. Tenga, Kabupaten Minahasa Selatan",SULAWESI UTARA,95355.0,Indonesia,,,,1.1641807,124.4335775,https://maps.google.com/?cid=0x0:0x6b6976ddc925881e,,
perumahan,perumahan,Rumah Christy Tampi,"5C7M+P6Q, Pakuweru, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.1643385,124.4331167,https://maps.google.com/?cid=0x0:0x99335e5fa48f85f0,,
perumahan,Gedung Apartemen,Perumahan Teeptrans Indah,"5GH5+488, Desa Kec. Kab. Prov., Teep, Kec. Amurang Bar., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85241761529.0,,,1.177794,124.5083389,https://maps.google.com/?cid=0x0:0x4ff6cb3250e02200,,
perumahan,Gedung Apartemen,Kel. Ulaan Mamesah,"5C7M+RG, Pakuweru, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.1645202,124.433676,https://maps.google.com/?cid=0x0:0xa15f9b5c9b9ae7b7,,
perumahan,Komplek perumahan,Kel. Rindorindo Mamesah,"5C7M+RC4, Jl. Pakuweru, Pakuweru, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.1645059,124.4335721,https://maps.google.com/?cid=0x0:0xd5e6f7f764f1cbe2,,
perumahan,Pembangunan Perumahan,Perumahan Griya Mutiara Matungkas,"FXJH+54R, Unnamed Road, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.4804989,124.9777722,https://maps.google.com/?cid=0x0:0x626319181b9c5130,,
perumahan,Pengembang Realestat,Perumahan District M International,"FWFM+X27, Kolongan Tetempangan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85298562888.0,,,1.4749122,124.9325407,https://maps.google.com/?cid=0x0:0x2d1a8184d03a4896,,
perumahan,Komplek perumahan,Kel. Iroth - Rintjap,"5C7M+99M, Jl. Pakuweru, Pakuweru, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.1636956,124.4334792,https://maps.google.com/?cid=0x0:0xf9b1c16643c941f6,,
perumahan,Komplek perumahan,Perumahan Tiga Berlian,"8VF3+7V5, Paslaten Satu, Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85298797832.0,,,1.3231343,124.8547331,https://maps.google.com/?cid=0x0:0xb424d39313e96126,,
perumahan,Developer Rumah Hunian Khusus,Griya Sea Lestari 5,"Sea, Kec. Pineleng, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.4236606,124.8054093,https://maps.google.com/?cid=0x0:0x682391fbf72d521e,,
perumahan,perumahan,"Modesto, California 95355","Modesto, California, Amerika Serikat","Modesto, California, Amerika Serikat",SULAWESI UTARA,,Indonesia,,,,37.6704504,-120.9302603,https://maps.google.com/?cid=0x0:0x42956776a227ac5c,,
perumahan,perumahan,Kec. Tompaso Baru,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.919931,124.469716,https://maps.google.com/?cid=0x0:0xd34cfb653da52844,,
perumahan,Komplek perumahan,Rumah,"WFFC+453, Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9227729,124.4704067,https://maps.google.com/?cid=0x0:0x34a76c12842fe78,,
perumahan,Komplek perumahan,rumah pribadi,"WF89+J4J, Lrg. Bugis, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9165762,124.4677804,https://maps.google.com/?cid=0x0:0x1a232c8557852c7b,,
perumahan,Komplek perumahan,Sion tompasobaru,"WF95+5QV, Unnamed Road, Sion, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9179982,124.4594104,https://maps.google.com/?cid=0x0:0xe568062a54432c2c,,
perumahan,Komplek perumahan,"Lorong California Tumani Utara,Tompasobaru","WF4C+MWV, Tumani Utara, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9067383,124.4723014,https://maps.google.com/?cid=0x0:0x27ba394ca0c74428,,
perumahan,Komplek perumahan,ErS,"WF83+MGH, Raraatean, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9167211,124.4537783,https://maps.google.com/?cid=0x0:0x1d00717edfafc82,,
perumahan,Komplek perumahan,SPC Dika,"WFRQ+6JP, Unnamed Road, Karowa, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81313966688.0,,,0.9405902,124.4890739,https://maps.google.com/?cid=0x0:0x23eacd4b523fcb10,,
perumahan,Komplek perumahan,Perumahan blakang,"Jl. Amurang - Kotamobagu No.30, Dua, Torout, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9342541,124.4781624,https://maps.google.com/?cid=0x0:0x9fc5e52cdee1d89b,,
perumahan,Komplek perumahan,Bens home,"WFC9+C8X, Pinaesaan, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.921119,124.4683581,https://maps.google.com/?cid=0x0:0x92e3c3a2b490f28c,,
perumahan,Komplek perumahan,Kos A.D.A,"Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9161562,124.4721654,https://maps.google.com/?cid=0x0:0x676015d25cbac2d4,,
perumahan,Komplek perumahan,Rumah theo ruaw,"WFGC+RCQ, Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9270966,124.4711141,https://maps.google.com/?cid=0x0:0x396ab6d9dba8e23b,,
perumahan,Komplek perumahan,Home Heart,"WFGC+M24, Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9266271,124.4700664,https://maps.google.com/?cid=0x0:0x554fa560a3f53ca6,,
perumahan,Komplek perumahan,tpe rumahh,"WF99+RJR, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9196136,124.4690213,https://maps.google.com/?cid=0x0:0x8dbc12c3e570f129,,
