"Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link",Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0xdaaafba3a19c7589%7C/g/1vj5xrg0%7Cen-ID,
,hotel,hotel,Hotel Mel's Inn,"Jl. A.A. Maramis, Paniki Dua, Kec. Mapanget, Kota Manado, Sulawesi Utara 95259","Paniki Dua, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95259.0,Indonesia,04317242218,,,15.202.679,1.249.205.588,https://maps.google.com/?cid=0x0:0xe8413ded6b790f80,
,hotel,hotel,Uma Villa Manado,"Jl. Ring Road Jaga IX No.KM1, Maumbi, Minahasa Utara, Kota Manado, Sulawesi Utara 95129","Maumbi, Minahasa Utara, Kota Manado",SULAWESI UTARA,95129.0,Indonesia,,,,14.789.318,1.248.897.831,https://maps.google.com/?cid=0x0:0xd2c28a4f5f3a2266,
,hotel,hotel,Novotel Manado Golf Resort  Convention Center,"Jl. A.A. Maramis, Kayuwatu, Kairagi Dua, Kec. Mapanget, Kota Manado, Sulawesi Utara 95254","Kayuwatu, Kairagi Dua, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95254.0,Indonesia,0431818889,,,15.023.543,1.248.955.201,https://maps.google.com/?cid=0x0:0x6b24e5a9f98eaec0,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0x6b24e5a9f98eaec0%7C/g/1tfk1z8h%7Cen-ID,
,hotel,hotel,SPOT ON 91995 Cvictory Inn,"Hermina Hospital, Paniki Atas, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara 95378","Paniki Atas, Kec. Talawaan, Kabupaten Minahasa Utara",SULAWESI UTARA,95378.0,Indonesia,02129707601,,,14.971.042,124.922.008,https://maps.google.com/?cid=0x0:0x2b166f4e6f1a3028,
,hotel,hotel,Luwansa Hotel  Convention Center Manado,"Jl. Pomurow No.68, Taas, Kec. Tikala, Kota Manado, Sulawesi Utara 95129","Taas, Kec. Tikala, Kota Manado",SULAWESI UTARA,95129.0,Indonesia,04317192828,,,14.673.192,124.855.699,https://maps.google.com/?cid=0x0:0xf64a2f45bf59fa9d,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0xf64a2f45bf59fa9d%7C/g/11fngxt47r%7Cen-ID,
,hotel,hotel,Hotel Sedona Manado,"FQ34+532, Tateli Satu, Kec. Mandolang, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,0431825888,,,14.528.855,1.247.551.556,https://maps.google.com/?cid=0x0:0xaf1c190004937b8a,
,hotel,hotel,Airy Mapanget AA Maramis Manado,"GWCC+35W, Jl. A.A. Maramis, Paniki Dua, Kec. Mapanget, Kota Manado, Sulawesi Utara 95259","Jl. A.A. Maramis, Paniki Dua, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95259.0,Indonesia,08041112479,,,15.202.269,1.249.204.671,https://maps.google.com/?cid=0x0:0x191935c77569bddc,
,hotel,hotel,RedDoorz Plus near Transmart Kairagi Dua Manado,"Perumahan Politeknik Indah Kairagi Dua - Mapanget, Kec. Malalayang, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,0895417300072,,,1.508.198,1.248.931.291,https://maps.google.com/?cid=0x0:0xfaf47f9ee1218458,
,hotel,hotel,RedDoorz near Sam Ratulangi Airport,"Jl. A.A. Maramis No.305, Lapangan, Kec. Mapanget, Kota Manado, Sulawesi Utara 95258","Lapangan, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95258.0,Indonesia,0895417300072,,,15.332.539,1.249.213.639,https://maps.google.com/?cid=0x0:0xa6aaa1dd47a3cb1e,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0xa6aaa1dd47a3cb1e%7C/g/11gmyvp18h%7Cen-ID,
,hotel,hotel,RedDoorz @ Ring Road II Area Manado,"Jl. Ring Road Manado II, Paniki Bawah, Kec. Mapanget, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,0895417300072,,,15.191.844,1.248.953.738,https://maps.google.com/?cid=0x0:0x51cf08e740e936ef,
,hotel,hotel,PAS Residence,"Jl. A.A. Maramis No.305, Lapangan, Kec. Mapanget, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,0895417300072,,,15.329.259,1.249.208.593,https://maps.google.com/?cid=0x0:0x257d674a74a2d48d,
,hotel,hotel,SPOT ON 92000 3m Kost Dan Homestay,"Dk, Lrg. Nusantara Jl. Raya Politeknik No.0, Kairagi Dua, Kec. Mapanget, Kota Manado, Sulawesi Utara 95254","Lrg. Nusantara Jl. Raya Politeknik No.0, Kairagi Dua, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95254.0,Indonesia,02129707601,,,15.056.078,1.248.920.865,https://maps.google.com/?cid=0x0:0x104033d2430ef1ab,
,hotel,hotel,Kost Jelbie Mapanget Manado,"Perumahan poligraya permai, Jl. Kelurahan No.5 Blok J, Buha, Kec. Mapanget, Kota Manado, Sulawesi Utara 95252","Jl. Kelurahan No.5 Blok J, Buha, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95252.0,Indonesia,08114342206,,,15.204.651,1.248.875.165,https://maps.google.com/?cid=0x0:0xa2408612ca24afa7,
,hotel,hotel,SPOT ON 91799 Sosonopan Homestay Near LANTAMAL VIII MANADO,"95127 Ternate Baru, Sulawesi Utara, 95127, Pantai, Kec. Malalayang, Kota Manado, Sulawesi Utara 95128",Ternate Baru,SULAWESI UTARA,95127.0,Indonesia,02129707601,,,14.953.644,1.248.765.913,https://maps.google.com/?cid=0x0:0x4a12259c9d7bcae9,
,hotel,hotel,RedDoorz @ Lapangan Bandara Sam Ratulangi Manado,"Jl. Bandara Sam Ratulangi, Lapangan, Kec. Mapanget, Kota Manado, Sulawesi Utara 95258","Lapangan, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95258.0,Indonesia,"  de 10! Un amor de hombre.>APor el precio tan barato que tiene, los estándares son los adecuados. Si uno requiere de más lujos, hay hoteles un poco más caros que seguramente los cumplan pero este es perfecto para hacer tránsito.>ACuando llegamos, el señor tenía que limpiar la habitación: nos cambió las sábanas y nos puso unas blancas impecables, limpió todo y pudimos disfrutar de una habitación muy bien equipada con TV, aire acondicionado y agua caliente con una ducha con presión perfecta. Hay wifi también pero justamente estaba estropeado esa noche. Sin mencionar la comodidad de la cama!!! Qué más se puede pedir?>AAdemás, está a menos de 5 minutos caminando del aeropuerto.>ASin duda repetiríamos.>AGracias señor por su atención al cliente espectacular!!",,,15.398.556,1.249.208.672,https://maps.google.com/?cid=0x0:0xa804b80b1105f30f,
,hotel,hotel,RedDoorz near Politeknik Manado,"Jl. Raya Politeknik, Kairagi Dua, Kec. Mapanget, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,0895417300072,,,151.046,12.489.216,https://maps.google.com/?cid=0x0:0x21dda13307fd3c20,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0x21dda13307fd3c20%7C/g/11h1r49xhp%7Cen-ID,
,hotel,Komplek perumahan,OYO 92714 Miracle Kost,"near bandara samratulangi mana, 1, Jl. Delima D No.65, Kima Atas, Manado City, North Sulawesi 95259","1, Jl. Delima D No.65, Kima Atas, Manado City",SULAWESI UTARA,95259.0,Indonesia,02129707601,,,15.407.013,1.248.981.576,https://maps.google.com/?cid=0x0:0x56045fa28b385544,
,hotel,hotel,OYO 92644 Onong's Homestay,"Jl. Raya Manado Tomohon No.1, Kinilow, Kec. Wenang, Kota Manado, Sulawesi Utara 95414","Kinilow, Kec. Wenang, Kota Manado",SULAWESI UTARA,95414.0,Indonesia,0817788016,,,147.483,124.842.079,https://maps.google.com/?cid=0x0:0xc7648e1b7f0a413b,
,hotel,hotel,Royal Inn,"FWH5+F3C, Jl. Raya Manado - Bitung, Watutumou, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081212349952,,,1.478.679,1.249.076.534,https://maps.google.com/?cid=0x0:0x11edc420dcefe608,
,hotel,hotel,Wori,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.986.509,1.248.599.034,https://maps.google.com/?cid=0x0:0x1e44c8cf84925b11,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0xe06bd3c9ab8c00a%7C/g/11xy39xm_%7Cen-ID,
,hotel,hotel,Grand Luley Manado,"Tongkeina, Kec. Bunaken, Kota Manado, Sulawesi Utara 95244","Kec. Bunaken, Kota Manado",SULAWESI UTARA,95244.0,Indonesia,04318858222,,,15.729.306,124.810.409,https://maps.google.com/?cid=0x0:0xe06bd3c9ab8c00a,
,hotel,hotel,Cocotinos Manado a Boutique Dive Resort  Spa,"Dusun 3, Desa Kima Bajo, Minaesa, Wori, Kabupaten Minahasa Utara, Sulawesi Utara 95000","Desa Kima Bajo, Minaesa, Wori, Kabupaten Minahasa Utara",SULAWESI UTARA,95000.0,Indonesia,08124308800,,,16.010.011,1.248.684.044,https://maps.google.com/?cid=0x0:0xc0eb31df49dc214,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0xc0eb31df49dc214%7C/g/1w10_qpy%7Cen-ID,
,hotel,hotel,"Bobocabin Bunaken Hills, Manado","Jl. Molas-Tongkeina, Molas, Kec. Bunaken, Kota Manado, Sulawesi Utara 95231","Molas, Kec. Bunaken, Kota Manado",SULAWESI UTARA,95231.0,Indonesia,081120031470,,,154.641,1.248.293.644,https://maps.google.com/?cid=0x0:0xdf5292b606f05b5c,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0x215f5bfa05c30f08%7C/g/1pp2tkgrq%7Cen-ID,
,hotel,hotel,Thalassa Resort and PADI Dive Center,"Jl Raya, Tongkeina, Bunaken, Manado City, North Sulawesi 95239","Tongkeina, Bunaken, Manado City",SULAWESI UTARA,95239.0,Indonesia,0882021461066,,,155.998,1.248.149.472,https://maps.google.com/?cid=0x0:0x215f5bfa05c30f08,
,hotel,hotel,Nayara Villa Desa Budo,"Jaga IV, Budo, Wori, Kabupaten Minahasa Utara, Sulawesi Utara 95376","Budo, Wori, Kabupaten Minahasa Utara",SULAWESI UTARA,95376.0,Indonesia,081367740047,,,16.290.625,1.248.821.875,https://maps.google.com/?cid=0x0:0xb438c3cfd27f65d5,
,hotel,hotel,Nusantara Dian Centre. PT (NDC Resort ),"Jl. Raya Molas, Lingkungan 4, Molas, Kec. Bunaken, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082255555129,,,15.295.776,1.248.388.263,https://maps.google.com/?cid=0x0:0x9959f2d9ed2d82d7,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0x9959f2d9ed2d82d7%7C/g/1tkngz_6%7Cen-ID,
,hotel,hotel,3WILL Bunaken Dive Resort,"Pangalisang Beach, Bunaken, Bunaken Kepulauan, Manado City, North Sulawesi 95000","Bunaken, Bunaken Kepulauan, Manado City",SULAWESI UTARA,95000.0,Indonesia,088804058179,,,16.018.101,1.247.807.674,https://maps.google.com/?cid=0x0:0xa5278dd9655439a9,
,hotel,hotel,Guesthouse Thalassa,"Jl. Raya Manado - Wori Jl. Lingkungan 2, Tongkeina, Kec. Bunaken, Kota Manado, Sulawesi Utara 95244","Tongkeina, Kec. Bunaken, Kota Manado",SULAWESI UTARA,95244.0,Indonesia,081244908464,,,15.716.014,1.248.122.504,https://maps.google.com/?cid=0x0:0xc19a3989715a4c52,
,hotel,hotel,The Village bunaken,"Taman Nasional Bunaken, Pantai Pangalisan, Bunaken, Kec. Bunaken Kepulauan, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081356750066,,,16.084.672,1.247.805.012,https://maps.google.com/?cid=0x0:0x82fff0b2cbeeb94c,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0xc19a3989715a4c52%7C/g/1tdk2prm%7Cen-ID,
,hotel,hotel,Kuda Laut Boutique Dive Resort,"Taman Nasional Bunaken, Pulau Siladen, Lingkungan 7, Bunaken, Kec. Bunaken Kepulauan, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081313555053,,,16.271.982,1.248.038.378,https://maps.google.com/?cid=0x0:0xda133a3759e54b80,
,hotel,hotel,Arto Moro Bunaken,"Jl. Lingkungan 1 No.37, Bunaken, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.963.275,1.247.815.502,https://maps.google.com/?cid=0x0:0xbc7eb2c852aa5db4,
,hotel,hotel,Villa Meras,"Jl. Molas-Tongkeina, Molas, Kec. Bunaken, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081356666618,,,15.512.914,1.248.221.634,https://maps.google.com/?cid=0x0:0xc866ca4b58309bb8,
,hotel,hotel,The Sentra Manado,"Jl. Ir. Soekarno, Maumbi, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,04317290488,,,14.880.891,1.249.156.242,https://maps.google.com/?cid=0x0:0xab699cffbafa14b0,
,hotel,hotel,Cakalang resort and diving,"Taman Nasional Bunaken, Pangalisan beach, Bunaken, Bunaken Kepulauan, Manado City, North Sulawesi","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082189863288,,,16.028.934,1.247.808.866,https://maps.google.com/?cid=0x0:0x83b69fd0d5b500dd,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0x83b69fd0d5b500dd%7C/g/119tz9pxh%7Cen-ID,
,hotel,hotel,Bunaken Villa Queens Dive,"Panggalisang Rd, Bunaken, Bunaken Kepulauan, Manado City, North Sulawesi","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.024.753,1.247.802.512,https://maps.google.com/?cid=0x0:0x6b4f6f96cb98a46c,
,hotel,hotel,4sisters homestay,"Jl. Lingkungan 1 No.36, Bunaken, Kec. Bunaken, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081244719002,,,15.964.259,1.247.814.156,https://maps.google.com/?cid=0x0:0xedfb977a1560879e,
,hotel,hotel,Two Fish Resort Bunaken,"JQ5J+M3V, Bunaken, Kec. Bunaken Kepulauan, Kota Manado, Sulawesi Utara 95113","Bunaken, Kec. Bunaken Kepulauan, Kota Manado",SULAWESI UTARA,95113.0,Indonesia,081210499343,,,16.092.382,1.247.801.648,https://maps.google.com/?cid=0x0:0x12560785a4c26382,
,hotel,hotel,Bunaken Sea Garden Dive Resort,"JQ6J+H66, Unnamed Rd, Taman Nasional Bunaken, Indonesien, Kec. Bunaken Kepulauan, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081244738802,,,16.114.237,1.247.805.077,https://maps.google.com/?cid=0x0:0x86491b55d2b5a976,
,hotel,hotel,VICTORIA INN MANADO,"GW33+XCR, Jl. A.A. Maramis, Paniki Bawah, Kec. Mapanget, Kota Manado, Sulawesi Utara 95256","Jl. A.A. Maramis, Paniki Bawah, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95256.0,Indonesia,08114321500,,,15.060.403,1.249.034.907,https://maps.google.com/?cid=0x0:0x1c9408dab9cdc5ba,
,hotel,hotel,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0x1c9408dab9cdc5ba%7C/g/11fk4qfh2z%7Cen-ID,
,hotel,hotel,RedDoorz @ Wale Christian Minahasa Utara,"92QF+XJ4, Kaima, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.881.621,1.250.248.578,https://maps.google.com/?cid=0x0:0xb3323ff64e677cda,
,hotel,hotel,Frangky's Homestay,"HQWJ+H87, Unnamed Road, Bunaken, Kec. Bunaken Kepulauan, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081356783989,,,15.964.019,1.247.807.878,https://maps.google.com/?cid=0x0:0xa9f20ae216b094af,
,restaurant,restaurant,Sulawesi Utara 95371,"Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.172.327,1.249.876.821,https://maps.google.com/?cid=0x0:0x80e87fd6189d70fc,
,restaurant,Brunch,RM. DODOKU 88,"Jl. Airmadidi Atas, Airmadidi Bawah, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085240050668,,,14.214.112,1.249.862.518,https://maps.google.com/?cid=0x0:0x1bf8353f0d47b912,
,restaurant,Indonesia,RM. BLESSING AIRMADIDI,"CXGC+M77, Rap-Rap, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081289277099,,,14.266.731,1.249.706.629,https://maps.google.com/?cid=0x0:0x5e7d1e0e70e44b41,
,restaurant,Nasi Goreng,Warunk Mas Airmadidi,"Lingkungan 10, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara 95371","Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara",SULAWESI UTARA,95371.0,Indonesia,082189921025,,,14.171.719,1.249.868.675,https://maps.google.com/?cid=0x0:0x64180bb9fa7dc838,
,restaurant,Makanan Kecil,Mr. Bigul Cab.airmadidi,"CXQC+FCG, Sukur, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,089506957393,,,14.386.875,1.249.710.781,https://maps.google.com/?cid=0x0:0x246c1af7095a081e,
,restaurant,Taman Kota,RM.ZERO POINT - SUKUR,"FX77+7MG, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085256725555,,,14.631.917,124.964.203,https://maps.google.com/?cid=0x0:0x9cf306519d5332a,
,restaurant,Restoran,Kolintang Resto  Caffe,"Jl. Ir. Soekarno, Kolongan Tetempangan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara 95371","Kolongan Tetempangan, Kec. Kalawat, Kabupaten Minahasa Utara",SULAWESI UTARA,95371.0,Indonesia,08129122688,,,14.309.675,1.249.845.869,https://maps.google.com/?cid=0x0:0x55e21fada9065aa,
,restaurant,Kedai Kopi,Klabat Space,"CXCQ+VF4, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.221.434,1.249.886.978,https://maps.google.com/?cid=0x0:0x3f81c2142567eecf,
,restaurant,Kafe,Gaming House CTid,"CX9P+8MH, Jl. Arnold Mononutu, Airmadidi Bawah, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.183.202,1.249.867.255,https://maps.google.com/?cid=0x0:0xdbfcbe2176ed1ed9,
,restaurant,Dapur Umum,KFC Airmadidi,"Airmadidi. Kec Airmadidi, Kab. Minahasa Utara, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa, Sulawesi Utara 95370","Kab. Minahasa Utara, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa",SULAWESI UTARA,95370.0,Indonesia,02114022,,,14.205.197,1.249.865.533,https://maps.google.com/?cid=0x0:0xb13549abebdc457,
,restaurant,Kafe,Kafena Cafe  Resto,"Jl. Soekarno, Sukur, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara 95371","Sukur, Kec. Dimembe, Kabupaten Minahasa Utara",SULAWESI UTARA,95371.0,Indonesia,085398937256,,,14.655.094,1.249.619.849,https://maps.google.com/?cid=0x0:0x34bd334bb7f248ff,
,restaurant,Kedai Kopi,BOMBI COFFEE,"Sawangan, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara 95371","Kec. Airmadidi, Kabupaten Minahasa Utara",SULAWESI UTARA,95371.0,Indonesia,,,,13.990.074,1.249.673.354,https://maps.google.com/?cid=0x0:0x307b312b776ae254,
,restaurant,Toko,Toko GRAND HARDWARE,"CXJH+22P, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.300.932,1.249.775.741,https://maps.google.com/?cid=0x0:0xd5bea6e4e94329b1,
,restaurant,Rumah Pondokan,Kost Pavilion,"Lingkungan X, Kanaan, Jl. Airmadidi Atas, Airmadidi Bawah, Airmadidi, North Minahasa Regency, North Sulawesi 95371","Kanaan, Jl. Airmadidi Atas, Airmadidi Bawah, Airmadidi, North Minahasa Regency",SULAWESI UTARA,95371.0,Indonesia,082235440226,,,1.418.237,1.249.869.072,https://maps.google.com/?cid=0x0:0xb4a557ff530fb62e,
,restaurant,Pondok,Mambu Kost,"CX8Q+W43, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082129051499,,,14.172.658,1.249.878.016,https://maps.google.com/?cid=0x0:0x454920316d799f59,
,restaurant,Restoran,RM MAS ALIM,"Jl. Raya Manado - Bitung No.392, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085256647692,,,14.215.197,1.249.853.933,https://maps.google.com/?cid=0x0:0x94890da42688ca0d,
,restaurant,Restoran,Selera Sultan,"CXGH+J2J, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082195642610,,,14.264.489,1.249.775.207,https://maps.google.com/?cid=0x0:0x56df0a6797c047bf,
,restaurant,Restoran,DePe Kitchen,"Helena Regency Blok Athalia No. 04, Matungkas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara 95000","Matungkas, Kec. Airmadidi, Kabupaten Minahasa Utara",SULAWESI UTARA,95000.0,Indonesia,082271111212,,,14.678.752,1.249.670.794,https://maps.google.com/?cid=0x0:0xcc4646985cb13f3b,
,restaurant,Kafe,Haruka Caffe  Resto,"FX3C+RFJ, Jln. Kantor Bupati, Sukur, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.453.734,124.970.572,https://maps.google.com/?cid=0x0:0xb026f3e4f3d477a5,
,restaurant,Restoran,MGM Kitchen,"Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085320213080,,,1.414.199,1.250.009.386,https://maps.google.com/?cid=0x0:0x8259d8df1c689d1a,
,restaurant,Kolam Renang,Maklen (Tambu) airmadidi,"CX7H+4C7, Airmadidi Bawah, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,141.279,1.249.785.339,https://maps.google.com/?cid=0x0:0x2504843a61c92625,
,restaurant,Kafe,Cafe Cinta Airmadidi,"CXGH+XH3, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085398099976,,,14.274.299,1.249.789.466,https://maps.google.com/?cid=0x0:0x64fcad80a4273a5,
,restaurant,Ikan Bakar,Rumah Makan MINUT JAYA SUKUR,"FX68+X6H, Sukur, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085256462226,,,14.624.377,124.965.608,https://maps.google.com/?cid=0x0:0xbcb59b77265015dd,
,restaurant,Brunch,"Rumah Makan novelita, Airmadidi Atas","CX8P+7QW, Unnamed Road, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.157.153,1.249.869.516,https://maps.google.com/?cid=0x0:0x478adf453c8f978b,
,restaurant,Kedai Kopi,Cafe Biapong Taman Sby,"CX9R+CPH, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082290585824,,,14.185.723,1.249.918.463,https://maps.google.com/?cid=0x0:0x54a86e82153c81b1,
,restaurant,Restoran,KADOMEYAN JO (Family Restaurant),"Jl. Sukur-Likupang, Jaga 1, Dimembe, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara 95373","Jaga 1, Dimembe, Kec. Dimembe, Kabupaten Minahasa Utara",SULAWESI UTARA,95373.0,Indonesia,085299734410,,,14.993.588,1.249.788.458,https://maps.google.com/?cid=0x0:0xf24dda8a673e79d5,
,restaurant,restaurant,Sulawesi Utara 95373,"Paniki Atas, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.974.733,1.249.238.636,https://maps.google.com/?cid=0x0:0x3a1e3c0a99b6788f,
,restaurant,Brunch,Rm.New Anugerah Syaloom Dimembe,"FXRG+PCJ, Dimembe, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.918.424,1.249.760.267,https://maps.google.com/?cid=0x0:0x9a80848b10aa0707,
,restaurant,Bakso,Resto sabua ikang,"FXWH+CH7, Dimembe, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082192218118,,,149.605,1.249.789.279,https://maps.google.com/?cid=0x0:0x1669c764e6a27eb7,
